CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
4951751;2800304951751;28;280030;;CARDIOVIDA SERVICOS MEDICOS E EXAMES COMPLEMENTARES LTDA;CARDIOVIDA;;;M;;;M ;MUNICIPAL;4;22;49015220;RUA CAMPOS;595;SAO JOSE;79 32115770;-10.9221546537;-37.0490041959;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10473280000109.0;valelopes@bol.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4951778;2800304951778;28;280030;;CARDIOVISTA SERVICOS MEDICOS S S;CARDIOVISTA;;;M;;;M ;MUNICIPAL;4;22;49015220;RUA CAMPOS;595;SAO JOSE;79 30242809;-10.9221346;-37.0491604;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;48025226000173.0;VALELOPES@BOL.COM.BR;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4951786;2800304951786;28;280030;;DEA SERVICOS DE SAUDE LTDA;DEA SERVICOS DE SAUDE;;;M;;;M ;MUNICIPAL;4;36;49015220;RUA CAMPOS;595;SAO JOSE;79 30242809;-10.9221546537;-37.0490041959;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27937263000188.0;VALELOPES@BOL.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4951816;2800304951816;28;280030;;SOBRAL BARRETO SERVICOS MEDICOS S S;SOBRAL BARRETO SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;49015220;RUA CAMPOS;595;SAO JOSE;79 32115770;-10.9221546537;-37.0490041959;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22935333000145.0;;2232.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4951824;2800304951824;28;280030;;PROCARDIO SERVICOS CARDIOLOGICOS LTDA;PROCARDIO;;;M;;;M ;MUNICIPAL;4;36;49015220;RUA CAMPOS;595;SAO JOSE;79 32115770;-10.9221546537;-37.0490041959;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;10659509000102.0;VALELOPES@BOL.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4954300;2800304954300;28;280030;;LS SERVICOS LTDA;CENTRO DE SAUDE INTEGRADO LARISSA SANTOS;;;M;;;M ;MUNICIPAL;4;36;49000393;ADALBERTO FONSECA;124;ARUANA;79 96009395;-11.0084623;-37.0833099;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33427495000199.0;97SANTOSSE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4955099;2800304955099;28;280030;;IFCP SERVICOS MEDICOS LTDA;IFCP SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;22;49025040;GOV PAULO BARRETO DE MENEZES;3558;JARDINS;79 81328787;-10.9535990218;-37.0529156469;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;40631435000159.0;PEREIRACONSULTORIOMEDICO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4956230;2800304956230;28;280030;;AGUIA MEDICAL SERVICOS HOSPITALARES LTDA;CLINICA ANGELLO;;;M;;;M ;MUNICIPAL;4;36;49035100;MARIO JORGE MENEZES VIEIRA;2375;COROA DO MEIO;79 99910457;-10.9583100916;-37.0435633468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;31547123000170.0;ANGELLUSINSTITUTO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4957725;2803504957725;28;280350;;CENTRO INTEGRADO DE DIAGNOSTICO LTDA;CLINICA SEMEDI;;;M;;;M ;MUNICIPAL;4;4;49400000;AV CONTORNO;830;LAUDELINO FREIRE;;-10.9140318242;-37.6751419484;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;11712524000202.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4959094;2800304959094;28;280030;;BERGAMO SGE AJU SERVICOS MEDICOS LTDA;BERGAMO SGE AJU SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;49025740;DOUTOR JOSE MACHADO DE SOUZA;120;JARDINS;79 88544577;-10.949246362;-37.0649002489;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;57461150000110.0;FINANCEIRO.SE@SGESAUDE.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4960556;2800304960556;28;280030;;ORTHOCILA ODONTO LTDA;ORTOCILA ODONTO;;;M;;;M ;MUNICIPAL;4;36;49090433;CENTENARIO;530;JARDIM CENTENARIO;79 81085900;-10.8966832;-37.0967542;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;56526487000103.0;PRISCILARAFA4510@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4960564;2800304960564;28;280030;;HAPVIDA ASSISTENCIA MEDICA S A;HAPCLINICA HERMES FONTES;;;M;;;M ;MUNICIPAL;4;36;49052000;HERMES FONTES;160;SUICA;85 40023633;-10.9198821251;-37.0578015198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;63554067021357.0;FISCAL@HAPVIDA.COM.BR;2054.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4962621;2803004962621;28;280300;;FONSECA SANTOS EMPREENDIMENTOS EM SAUDE LTDA;CLINICA NOSSA SENHORA DO CARMO;;;M;;;M ;MUNICIPAL;1;39;49290000;PRACA PREFEITO TENISSON FONTES SOUZA;135;CENTRO;;-11.27512;-37.79155;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;33516239000178.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
4966074;2800304966074;28;280030;;PATRICIA CRISTINA DOS SANTOS;PATRICIA CRISTINA T O;;;M;;;M ;MUNICIPAL;4;22;49015230;GONCALO PRADO ROLEMBERG;1381;SAO JOSE;79 99989671;-10.9203426437;-37.0552448506;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58750509000131.0;PATYCRIST96@GMAIL.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4966104;2800304966104;28;280030;;TIAGO SANTANA MENDONCA;TM SERVICOS EM SAUDE;;;M;;;M ;MUNICIPAL;4;36;49027260;MILTON EMILIO DE GOES FILHO;108;GRAGERU;79 32224338;-10.9471553;-37.0644601;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;47575411000179.0;RODRIGOCASTROCONTADOR@OUTLOOK.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4966279;2800304966279;28;280030;13128798001680.0;ESTADO DE SERGIPE;HOSPITAL DO CANCER DE SERGIPE GOVERNADOR MARCELO DEDA CHAGAS;;;E;;;E ;ESTADUAL;4;5;49095000;RUA QUINZE;S/N;CAPUCHO;;-10.9136;-37.0916;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);;;1236.0;1.0;0.0;0.0;1.0;0.0;1.0;;NAO
4969014;2800304969014;28;280030;;ESTRELLI NUCLEO DE TERAPIA MULTIDISCIPLINAR LTDA;ESTRELLI NUCLEO DE TERAPIA MULTIDISCIPLINAR;;;M;;;M ;MUNICIPAL;4;22;49095080;DR HUMBERTO MOURAO GUIMARAES;21;JABOTIANA;79 99329030;-10.9433790193;-37.0811573122;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;54986243000170.0;ESTRELLITERAPIAS@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4976487;2803504976487;28;280350;13124052000111.0;MUNICIPIO DE LAGARTO;CENTRO INTEGRADO DE SAUDE MENTAL ACOLHER;;;M;;;M ;MUNICIPAL;4;36;49400219;TRAVESSA ANCHIETA;288;CENTRO;;-10.914304;-37.6744854;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4976835;2804104976835;28;280410;;ELIANA DE JESUS;BRALULAB POSTO DE COLETA;;;M;;;M ;MUNICIPAL;4;39;49560000;SANTA TEREZINHA;35;CENTRO;79 96827737;-10.5788467447;-37.3424810171;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;53281845000169.0;ELIANALILI.15@HOTMAIL.COM;2135.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
4976843;2803004976843;28;280300;;ASSOCIACAO MAE JULIANA DOS SANTOS SILVA;ASSOCIACAO DOS MORADORES DO BAIRRO CARAIBAS;;;M;;;M ;MUNICIPAL;4;39;49290000;RUA RUA JOSE FELIX DA CRUZ;26;PARAISO;;-11.27564;-37.79717;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9119184000188.0;;3999.0;;;;;0.0;0.0;;NAO
4981111;2800304981111;28;280030;;GABRIELLE LUCINDO DO NASCIMENTO;GABRIELLE LUCINDO DO NASCIMENTO;;;M;;;M ;MUNICIPAL;4;36;49045840;SD PETRONILO JOSE DOS SANTOS;812;LUZIA;79 98114016;-10.9356446051;-37.0641676198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58753166000169.0;GABRIELLELN@GMAIL.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4981146;2800304981146;28;280030;;LS SERVICOS LTDA;LS SERVICOS;;;M;;;M ;MUNICIPAL;4;36;49045760;HERMES FONTES;1490;LUZIA;79 96009395;-10.9208075432;-37.057303382;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33427495000270.0;97SANTOSSE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4981162;2800304981162;28;280030;;RAIA DROGASIL S A;DROGASIL DS1101;;;M;;;M ;MUNICIPAL;4;43;49010340;BARAO DE MARUIM;908;CENTRO;11 37695707;-10.7366972265;-37.0826523494;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;61585865180540.0;FISCALLEGALIZACAO@RD.COM.BR;2046.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4981170;2800304981170;28;280030;;PATRICIA FERNANDA SOARES RODRIGUES;PATRICIA FERNANDA SOARES RODRIGUES;;;M;;;M ;MUNICIPAL;4;22;49015150;DOM JOSE TOMAZ;487;SAO JOSE;;-10.7309042507;-37.1878964666;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4981278;2803204981278;28;280320;;INSTITUTO BRASIL MINHA GENTE DE DESENVOLVIMENTO SUSTENTAVEL;INSTUTUTO IBMG;;;M;;;M ;MUNICIPAL;4;83;49120000;A RESIDENCIAL SANTA TEREZINHA;84;CENTRO;79 99276280;-10.995701;-37.316642;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;6317017000153.0;institutoibmg@hotmail.com;3999.0;;;;;0.0;0.0;;NAO
4982479;2800304982479;28;280030;;SORRENTO SGE AJU SERVICOS MEDICOS LTDA;SORRENTO SGE AJU SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;49025740;DOUTOR JOSE MACHADO DE SOUZA;120;JARDINS;79 88544577;-10.9448617167;-37.0608335738;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;56990516000185.0;FINANCEIRO.SE@SGESAUDE.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4982819;2803904982819;28;280390;13104757000177.0;PREFEITURA MUNIICIPAL DE MALHADOR;CENTRO ESPECIALIZADO EM REABILITACAO;;;M;;;M ;MUNICIPAL;4;36;49570000;RUA ALCIDES BORGES SANTOS;S/N;CENTRO;;-10.65787;-37.307036;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4985915;2800304985915;28;280030;;AMANDA SOUZA DE JESUS FONOAUDIOLOGA;SEMENTINHA FONOAUDIOLOGIA INFANTIL;;;M;;;M ;MUNICIPAL;4;36;49030570;EDSON DE OLIVEIRA SANTANA;29;FAROLANDIA;79 96562075;-10.9756148548;-37.0690638343;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;57529731000146.0;CICEROBELMOND@HOTMAIL.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4985931;2800304985931;28;280030;;SINTHIA STEFANNY SOUZA DA SILVA;SS FONODIOLOGIA;;;M;;;M ;MUNICIPAL;4;36;49090193;LUIZ PEDRO SILVA;83;BUGIO;79 99466260;-10.8936546374;-37.0919347757;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30155602000189.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4989309;2804804989309;28;280480;;GUSTAVO VALERIANO SANTOS DE MELO;ORO ODONTOLOGIA INTEGRADA;;;M;;;M ;MUNICIPAL;4;22;49162520;RUA MARIA VITORIA MATOS DA SILVA;186;JARDIM;79 81056096;-10.8931537203;-37.1480047703;1.0;ATENDIMENTO SOMENTE PELA MANHA;55956177000158.0;OROODONTLOGIAINTEGRADA@GMAIL.COM;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4989384;2804504989384;28;280450;;INSTITUTO ROMAO FISIOTERAPIA E SAUDE INTEGRATIVA;INSTITUTO ROMAO;;;M;;;M ;MUNICIPAL;4;4;49680000;RUA FLORIANO PEIXOTO;54;CENTRO;79996293057;-9.9666553;-37.0806934;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;58634158000101.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4990269;2800304990269;28;280030;;CUIDAR MED SERVICOS MULTIDISCIPLINARES EM SAUDE LTDA;CUIDAR MED ALTA PERFORMANCE EM SAUDE;;;M;;;M ;MUNICIPAL;4;36;49037506;5 LOT DIANA;58;AEROPORTO;79 99577916;-10.995995733;-37.0677116731;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;44824726000114.0;CUIDARMEDSE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4990285;2800304990285;28;280030;;FELIPE FERNANDES SERVICOS MEDICOS LTDA;MEDFORWARD;;;M;;;M ;MUNICIPAL;4;22;49075270;FREI LUIZ CANOLO DE NORONHA;137;SIQUEIRA CAMPOS;79 81597117;-10.9274764376;-37.0763145315;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58719973000165.0;FELIPE302AUGUSTO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4990315;2800304990315;28;280030;;PSICOLOGIA CUIDANDO DO SER LTDA;PSICOLOGIA CUIDANDO DO SER;;;M;;;M ;MUNICIPAL;4;36;49020535;ANANIAS AZEVEDO;248;SALGADO FILHO;79 91358183;-10.9314625622;-37.0554099862;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;52265566000149.0;SANDRARPORTUGALPSICOLOGA@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4990668;2802904990668;28;280290;;EVOLUIR LTDA;EVOLUIR;;;M;;;M ;MUNICIPAL;4;22;49503309;MARIA OLIVEIRA MENDONCA;1130;ANIZIO AMANCIO DE OL;79 99690880;-10.6950433129;-37.4218077604;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;59261783000100.0;HELLENGOIS22@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4991176;2805504991176;28;280550;;S M S OLIVEIRA;NOSSO ESPACO PSICOPEDAGOGICO;;;M;;;M ;MUNICIPAL;4;36;49490000;RUA JOSE ALVES;132;CENTRO;;-10.7112114234;-38.1739642033;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58418893000170.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4996348;2800304996348;28;280030;;LM ORTOPEDIA MEDICINA DA DOR LTDA;LM ORTOPEDIA MEDICINA DA DOR;;;M;;;M ;MUNICIPAL;4;36;49010030;RUA RIO BRANCO;186;CENTRO;79 91533151;-10.9327751435;-37.1319444863;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58092523000195.0;LEOZIMCARVALHO@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4996364;2800304996364;28;280030;;CENTRO INTEGRADO DO MOVIMENTO CARLA VANESSA LTDA;CENTRO INTEGRADO DO MOVIMENTO CARLA VANESSA;;;M;;;M ;MUNICIPAL;4;36;49041060;BOSCO SCAFFS;95;INACIO BARBOSA;79 99965103;-10.9528627307;-37.0704775639;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;55530681000191.0;CARDOSOCONSULTORIA.SE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4996380;2800304996380;28;280030;;ANALYS VASCONCELOS PIMENTEL LTDA;APFONO;;;M;;;M ;MUNICIPAL;4;36;49020010;GOV PAULO BARRETO DE MENEZES;118;TREZE DE JULHO;79 98759949;-10.9261578933;-37.0437105891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;59168072000195.0;ANALYS.FONO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4996410;2800304996410;28;280030;;CAIO HENRIQUE FEITOSA DE SOUZA;CAIO HENRIQUE FEITOSA DE SOUZA;;;M;;;M ;MUNICIPAL;4;22;49015150;AV JOSE MACHADO DE SOUZA;120;JARDINS;;-10.9447827482;-37.0611055352;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4996429;2800304996429;28;280030;;LS SERVICOS LTDA;CENTRO DE SAUDE INTEGRADO LARISSA SANTOS FILIAL;;;M;;;M ;MUNICIPAL;4;36;49000638;03 LOT ARUANA PRAIA MAR II;57;ARUANA;79 96009395;-11.0106225366;-37.0829772949;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33427495000350.0;97SANTOSSE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
4998820;2800304998820;28;280030;;VICTORIA PEREIRA SERVICOS EM FISIOTERAPIA LTDA;VICTORIA;;;M;;;M ;MUNICIPAL;4;36;49087245;GAL PRADO;259;SANTOS DUMONT;79 88554199;-10.8914671207;-37.0800707122;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;58989115000130.0;VICTORIAPEREIRAFISIO@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5000254;2802905000254;28;280290;;CENTRO DE ONCOCIRURGIA E MASTOLOGIA INTEGRADO LTDA;CENTRO DE ONCOCIRUGIA E MASTOLOGIA INTEGRADO;;;M;;;M ;MUNICIPAL;4;36;49500214;AUGUSTO MAYNARD;85;CENTRO;79 81078115;-10.6854771913;-37.427695389;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;50268870000114.0;CONTATO@CONTATO.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5000262;2802905000262;28;280290;;JV CONSULTORIO MEDICO EIRELI;JV CONSULTORIO MEDICO;;;M;;;M ;MUNICIPAL;4;36;49500214;AUGUSTO MAYNARD;85;CENTRO;79 99663876;-10.6855509909;-37.4277704908;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27976636000120.0;;2305.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5000491;2802905000491;28;280290;;ORATORIO BENEFICENTE SANTA DULCE DOS POBRES;ORATORIO BENEFICENTE SANTA DULCE DOS POBRES;;;M;;;M ;MUNICIPAL;4;36;49503468;DOUTOR GILENO ALMEIDA COSTA;142;ANIZIO AMANCIO DE OL;79 98818038;-10.6925020534;-37.4175691466;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5617437000192.0;ORATORIOSANTADULCE@GMAIL.COM;3999.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5001676;2800305001676;28;280030;;SUBLIME SAUDE E ESTETICA LTDA;SUBLIME SAUDE E ESTETICA LTDA;;;M;;;M ;MUNICIPAL;4;36;49027090;RUA DR JOSE ROBERTO RIBEIRO;54;GRAGERU;79 99995954;-10.9457267471;-37.0633641891;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;50214905000132.0;SUBLIMEARACAJU@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5001692;2800305001692;28;280030;;EVOLUA STUDIO DE PILATES E FISOTERAPIA LIMITADA;STUDIO EVOLUA;;;M;;;M ;MUNICIPAL;4;36;49031010;BRASILIO MARTINHO DO VALE;6;FAROLANDIA;79 98312507;-10.9711652387;-37.0637708938;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;53963958000144.0;STUDIOPILATESEVOLUA@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5005558;2800305005558;28;280030;;INSTITUTO ALYNE CARDOSO LTDA;INSTITUTO ALYNE CARDOSO;;;M;;;M ;MUNICIPAL;4;36;49020450;PEDRO PAES DE AZEVEDO;130;SALGADO FILHO;79 99770581;-10.9281477667;-37.0563640469;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;57906454000143.0;AFCFISIO.ADM@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5006368;2800305006368;28;280030;;ALCIONE LORDELO ARMENTANO SILVA;ALCIONE LORDELO ARMENTANO SILVA;;;M;;;M ;MUNICIPAL;4;22;49015220;RUA CAMPOS;761;SAO JOSE;79 21074600;-10.9218646718;-37.0521121468;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5006384;2800305006384;28;280030;;CLINICA MEDICA PSICOLOGIA;CLIMEP;;;M;;;M ;MUNICIPAL;4;22;49010020;RUA PROPRIA;416;CENTRO;79 32143457;-10.9121965576;-37.0566641198;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;1942941000107.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5006457;2803005006457;28;280300;13098181000182.0;PREFEITURA MUN DE ITABAIANINHA;CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO A COVID 19;;;M;;;M ;MUNICIPAL;4;2;49290000;RUA JOSE MARIA COSTA;S/N;CENTRO;(79)35442224;-11.18041;-38.00202;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;pmitab@uol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5008700;2800305008700;28;280030;;COMUNIQUE TERAPIAS LTDA;COMUNIQUE TERAPIA;;;M;;;M ;MUNICIPAL;4;36;49045083;MATILDE SILVA LIMA;421;LUZIA;79 98000108;-10.9332617733;-37.0653992333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;59061611000192.0;KAROLLINY.CUNHA@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5008719;2800305008719;28;280030;;MEDPRIME AST LTDA;MED PRIME;;;M;;;M ;MUNICIPAL;4;36;49020535;ANANIAS AZEVEDO;248;SALGADO FILHO;79 91919477;-10.907215;-37.048212;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;23313094000154.0;ADRICKSSE@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
5010691;2803405010691;28;280340;13115910000161.0;PREFEITURA MUNICIPAL DE JAPOATA;CAPS QUITERIA DA SILVA SOUZA;;;M;;;M ;MUNICIPAL;4;70;49950000;RUA GETULIO VARGAS;368;CENTRO;(79) 3348-1093;-10.3470061907;-36.8010234833;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;smsjapoata@bol.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5011906;2800305011906;28;280030;;EQUILIBRIU S PSICOLOGIA CLINICA E ORGANIZACIONAL LTDA;EQUILIBRIU S PSICOLOGIA;;;M;;;M ;MUNICIPAL;4;22;49015000;RUA VILA CRISTINA;470;SAO JOSE;3044-314/3041-6862;-10.9223902997;-37.0483648622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7954698000123.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5012163;2806305012163;28;280630;;CLINICA DE DIAGNOSTICO SANTA LUZIA LTDA ME;BIOEXAME;;;E;;;E ;ESTADUAL;4;39;49230000;PRACA GETULIO VARGAS;94;CENTRO;3548-1459;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;5887910000151.0;;2062.0;;;;;0.0;0.0;8.0;SIM
5014638;2800305014638;28;280030;;JORGE ANTONIO RODRIGUES BARBOSA;JORGE ANTONIO RODRIGUES BARBOSA;;;M;;;M ;MUNICIPAL;4;22;49035660;RUA ZAQUE BRANDAO;82;SAO JOSE;;-10.9192493012;-37.0564459892;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
5020581;2806205020581;28;280620;13107453000163.0;PREFEITURA MUNICIPAL DE SALGADO;CAPS I JANETE ALVES LIMA BARBOSA;;;M;;;M ;MUNICIPAL;4;70;49390000;RUA JOAO MONSENHOR LIMA;S/N;CENTRO;(79)36511499;-11.032000375;-37.4750304222;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;pmsaude@ig.com.br;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
5024765;2803505024765;28;280350;;LABORATORIO DE ANALISES CLINICAS E DIAGNOSTICO LTDA;LAC LABORATORIO;;;M;;;M ;MUNICIPAL;4;39;49400000;CALCADAO DOM PEDRO II;94;CENTRO;(79)3631-7842;-10.9162361412;-37.6706090569;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7671976000135.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
5026881;2800305026881;28;280030;;VERDI FRANCISCO CRUZ;VERDI FRANCISCO CRUZ;;;M;;;M ;MUNICIPAL;4;22;49035660;AV GONCALO ROLLEMBERG;211;SAO JOSE;32111999;;;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
